Unnamed: 0,name,address,type,location,Mon_Stime,Mon_Dtime,Tue_Stime,Tue_Dtime,Wed_Stime,Wed_Dtime,Thu_Stime,Thu_Dtime,Fri_Stime,Fri_Dtime,Sat_Stime,Sat_Dtime,Sun_Stime,Sun_Dtime,telephone,lat,lng,district
1321,觀音山碧瑤山莊處(亞洲形上觀音山揹水隊捐贈),新北市五股區 ,其他,觀音山碧瑤山莊處(亞洲形上觀音山揹水隊捐贈),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,928126958,25.0848317,121.4386586,五股區
1322,觀音山楓櫃斗湖步道上四叉路口(亞洲形上觀音山揹水隊捐贈),新北市八里區 ,其他,觀音山楓櫃斗湖步道上四叉路口(亞洲形上觀音山揹水隊捐贈),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,928126958,25.1443896,121.3983016,八里區
1323,觀音山牛港稜涼亭(亞洲形上觀音山揹水隊捐贈),新北市五股區 ,其他,觀音山牛港稜涼亭(亞洲形上觀音山揹水隊捐贈),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,02-24901431,25.0848317,121.4386586,五股區
1324,新北市貢寮區衛生所,新北市貢寮區仁愛路128號,其他,門診候診區,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-26631325,25.0549498,121.9275,貢寮區
1325,新北市石碇區衛生所,新北市石碇區潭邊里碇坪路1段82號,其他,大廳入口處,480,NaN,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,(02)26186953,24.9365143,121.7124307,石碇區
1326,新北市私立聖心國民小學,新北市八里區龍米路一段261號,學校、大型集會場所,善牧園園長室門口,535,955,535,955,535,955,535,955,535,955,NaN,NaN,NaN,NaN,22628456,25.1344302,121.4504646,八里區
1327,新北市立中正國民中學,新北市土城區金城路二段247號,學校、大型集會場所,本校警衛室,360,1320,360,1320,360,1320,360,1320,360,1320,420,1140,420,1140,02-2266-6311,24.9837353,121.4566653,土城區
1328,新北市私立北極星幼兒園,新北市土城區學成路165號1樓,其他,本園所辦公室,450,1080,450,1080,450,1080,450,1080,450,1080,NaN,NaN,NaN,NaN,26371366轉210,24.9891038,121.4482282,土城區
1329,新北市三芝區興華國民小學,新北市三芝區興華里田心子5號,學校、大型集會場所,司令台後方穿堂,480,1080,480,1080,480,1080,480,1080,480,1080,NaN,NaN,NaN,NaN,26780609#220,25.204538,121.501922,三芝區
1330,新北市立鳳鳴國民中學,新北市鶯歌區永和街33號,學校、大型集會場所,本校入口中庭處,450,1080,450,1080,450,1080,450,1080,450,1080,480,960,480,960,02-26775040#723,24.967988,121.3317462,鶯歌區
1331,新北市立鶯歌高級工商職業學校,新北市鶯歌區中正三路154號,學校、大型集會場所,鶯歌工商健康中心外面,480,960,480,960,480,960,480,960,480,960,NaN,NaN,NaN,NaN,910082220,24.9390971,121.3346405,鶯歌區
1332,新北市林口區南勢國民小學,新北市林口區南勢五街2號,學校、大型集會場所,一樓健康中心外走道旁,480,1080,480,1080,480,1080,480,1080,480,1080,480,960,480,960,86775640#205,25.0749024,121.358273,林口區
1333,新北市鶯歌區中湖國民小學,新北市鶯歌區中湖街25號,學校、大型集會場所,中湖國小-親師中心,480,960,480,960,480,960,480,960,480,960,480,960,480,960,917252606,24.973322,121.3482661,鶯歌區
1334,萬達一品社區管理委員會,新北市汐止區仁愛路329-339號,其他,1F大廳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26792364＃224,25.0680305,121.6640368,汐止區
1335,新北市鶯歌區二橋國民小學,新北市鶯歌區中正三路106號,學校、大型集會場所,學務處外,480,960,480,960,480,960,480,960,480,960,480,960,480,960,922716139,24.9407834,121.3375994,鶯歌區
1336,新北市立鶯歌國民中學,新北市鶯歌區尖山埔路108號,學校、大型集會場所,健康中心,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,02-26709228#123,24.9504335,121.3448253,鶯歌區
1337,新北市鶯歌區建國國民小學,新北市鶯歌區育英街2號,學校、大型集會場所,校園警衛室內,420,16,420,16,420,16,420,16,420,16,NaN,NaN,NaN,NaN,910607822,24.9551019,121.345943,鶯歌區
1338,新北市東湖國小,新北市林口區佳林路200號,學校、大型集會場所,健康中心外牆,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,918092460,25.0759082,121.3820413,林口區
1339,新北市鶯歌區昌福國民小學,新北市鶯歌區永明街22號,學校、大型集會場所,學校大廳健康中心旁,480,960,480,960,480,960,480,960,480,960,0,0,0,0,939196519,24.9550457,121.3396287,鶯歌區
1340,新北市鶯歌區鶯歌國民小學,新北市鶯歌區尖山埔路106號,學校、大型集會場所,健康中心門口外,370,1110,370,1110,370,1110,370,1110,370,1110,480,1020,480,1020,02-26781670*28,24.9510282,121.3461709,鶯歌區
1341,新北市立尖山國民中學,新北市鶯歌區國中街1號,學校、大型集會場所,尖山國中健康中心,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,29666498-642,24.9452881,121.3421352,鶯歌區
1342,新北市立板橋國民中學,新北市板橋區中正路437號,學校、大型集會場所,警衛室,360,1320,360,1320,360,1320,360,1320,360,1320,360,1080,360,1080,(02)29990725*113,25.0249806,121.4531168,板橋區
1343,新北市三重區興穀國民小學,新北市三重區神農街 101號,學校、大型集會場所,大門警衛室,420,1140,420,1140,420,1140,420,1140,420,1140,480,1020,480,1020,928126958,25.0504964,121.4742801,三重區
1344,觀音山凌雲禪寺往尖山步道處(亞洲形上觀音山揹水隊捐贈),新北市五股區 ,其他,觀音山凌雲禪寺往尖山步道處(亞洲形上觀音山揹水隊捐贈),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,928126958,25.0848317,121.4386586,五股區
1345,觀音山尖山涼亭處(亞洲形上觀音山揹水隊捐贈),新北市五股區 ,其他,觀音山尖山涼亭處(亞洲形上觀音山揹水隊捐贈),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,928126958,25.0848317,121.4386586,五股區
1346,觀音山停機坪旁涼亭(亞洲形上觀音山揹水隊捐贈),新北市五股區 ,其他,觀音山停機坪旁涼亭(亞洲形上觀音山揹水隊捐贈),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,928126958,25.0848317,121.4386586,五股區
1347,觀音山五股遊客中心(亞洲形上觀音山揹水隊捐贈),新北市五股區 ,觀光旅遊地區,觀音山五股遊客中心(亞洲形上觀音山揹水隊捐贈)觀音山五股遊客中心(亞洲形上觀音山揹水隊捐贈),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,(02)22779245分機811,25.0848317,121.4386586,五股區
1348,新北市新莊地政事務所,新北市新莊區中華路一段3號,其他,本所1樓大廳,480,1050,480,1050,480,1050,480,1050,480,1050,NaN,NaN,NaN,NaN,930057120,25.0368004,121.4517943,新莊區
1349,緯創軟體股份有限公司(汐止總部),新北市汐止區新台五1段93號32樓,其他,緯創軟體汐止總部,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26423859,25.06274,121.65415,汐止區
1350,新北市汐止地政事務所,新北市汐止區新台五路一段262號,其他,本所一樓大廳,480,1050,480,1050,480,1050,480,1050,480,1050,NaN,NaN,NaN,NaN,02-22765388分機6100,25.0637313,121.6583363,汐止區
1351,宜家家居股份有限公司 新莊分公司,新北市新莊區中正路1 號,大型購物場所,1F出口處,600,1320,600,1320,600,1320,600,1320,600,1320,600,1320,600,1320,02-22765388分機6100,24.9987648,121.4279992,新莊區
1352,宜家家居股份有限公司 新莊分公司,新北市新莊區中正路1 號,大型購物場所,3F餐廳入口,600,1320,600,1320,600,1320,600,1320,600,1320,600,1320,600,1320,02-22765388分機6100,24.9987648,121.4279992,新莊區
1353,宜家家居股份有限公司 新莊分公司,新北市新莊區中正路1 號,大型購物場所,4F餐桌椅區,600,1320,600,1320,600,1320,600,1320,600,1320,600,1320,600,1320,937507710,24.9987648,121.4279992,新莊區
1354,新北市立淡水古蹟博物館-淡水紅毛城,新北市淡水區中正路28巷1號,大型休閒場所,遊客服務中心入口左側,570,1020,570,1020,570,1020,570,1020,570,1020,570,1080,570,1080,933722077,25.1693252,121.4441972,淡水區
1355,新北市立淡水古蹟博物館-得忌利士洋行,新北市淡水區中正路316號,大型休閒場所,得忌利士洋行驛站(遊客服務中心),570,1020,570,1020,570,1020,570,1020,570,1020,570,1080,570,1080,281952026,25.172622,121.4369293,淡水區
1356,新北市康橋國際學校秀岡校區,新北市新店區華城路800號,學校、大型集會場所,教一大樓第二穿堂 總務部旁,480,1260,480,1260,480,1260,480,1260,480,1260,NaN,NaN,NaN,NaN,02-29089627,24.9108487,121.4978523,新店區
1357,新北市立丹鳳高級中學,新北市新莊區龍安路72號,學校、大型集會場所,朝陽樓1樓走廊,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,918906038,25.0209948,121.4165519,新莊區
1358,新北市立三芝國民中學,新北市三芝區淡金路一段38號,學校、大型集會場所,本校學務處,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,229924125,25.2598393,121.5016291,三芝區
1359,新北市新莊區中環市民活動中心,新北市新莊區中環路二段392號之一,其他,大廳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229033753,25.044992,121.4420279,新莊區
1360,新北市新莊區牡丹心市民活動中心,新北市新莊區雙鳳路75號5樓,其他,5樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222065646,25.0275359,121.4148147,新莊區
1361,新北市新莊區豐年市民活動中心,新北市新莊區豐年街57-5號,其他,1樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229972365,25.0305324,121.4466974,新莊區
1362,新北市新莊區聯合市民活動中心,新北市新莊區自由街1號,其他,1樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222071610,25.0479189,121.4560357,新莊區
1363,新北市新莊區全安市民活動中心,新北市新莊區新莊路527號,其他,2樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229924125,25.0332264,121.447917,新莊區
1364,新北市新莊區中港第一市民活動中心,新北市新莊區中港路172號,其他,1樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222065514,25.0418054,121.4550914,新莊區
1365,新北市新莊區瓊泰市民活動中心,新北市新莊區瓊泰路85號,其他,1樓交誼廳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,285213748,25.0293364,121.4429455,新莊區
1366,新北市新莊區興化市民活動中心,新北市新莊區五工路68巷2號4樓,其他,4樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222057114,25.0642583,121.458866,新莊區
1367,新北市新莊區後港市民活動中心,新北市新莊區建安街26巷4號,其他,1樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,285214096,25.0257061,121.4283045,新莊區
1368,新北市新莊區福前市民活動中心,新北市新莊區化成路746巷2號,其他,1樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222071610,25.057656,121.4659499,新莊區
1369,新北市新莊區海山市民活動中心,新北市新莊區瓊泰路211號,其他,1樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,02-85214096,25.0324354,121.443064,新莊區
1370,新北市新莊區化成市民活動中心,新北市新莊區化成路三一四巷二號,其他,大廳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,909771204,25.0546819,121.4661164,新莊區
1371,宏匯廣場,新北市新莊區新北大道四段3號1樓,大型購物場所,宏匯廣場,660,1290,660,1290,660,1290,660,1290,660,1320,660,1320,660,1290,02-85128366#7950,25.0596783,121.4495726,新莊區
1372,宏匯廣場,新北市新莊區新北大道四段3號1樓,大型購物場所,5樓醫護室,660,1290,660,1290,660,1290,660,1290,660,1290,660,1290,660,1290,02-6620-2589#10463,25.0596783,121.4495726,新莊區
1373,臺北醫學大學雙和校區,新北市中和區圓通路301號,學校、大型集會場所,教學研究大樓四樓大廳,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,02-6620-2589#10463,24.9908276,121.4940905,中和區
1374,臺北醫學大學雙和校區,新北市中和區圓通路301號,學校、大型集會場所,生醫大樓9樓電梯廳,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,22618316#304,24.9908276,121.4940905,中和區
1375,新北市土城區清水國民小學,新北市土城區金城路2段356號,學校、大型集會場所,健康中心,480,960,480,960,480,960,480,960,480,960,NaN,NaN,NaN,NaN,986785119,24.9843635,121.4615079,土城區
1376,福泰翡翠灣渡假飯店,新北市萬里區翡翠路17號,旅宿場所,大廳,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,928021768,25.1885152,121.683915,萬里區
1377,臺北大學運動中心三峽校區,新北市三峽區大學路151號(台北大學運動中心),學校、大型集會場所,本館大廳一樓,6,22,6,22,6,22,6,22,6,22,6,22,6,22,989436810,24.9401521,121.3661445,三峽區
1378,威秀影城股份有限公司新店分公司,新北市新店區中興路三段70號7樓,大型休閒場所,威秀影城股份有限公司新店分公司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,970788922,24.978061,121.546478,新店區
1379,三新二奧特萊斯股份有限公司(林口三井二館),新北市林口區文化二路一段123號,大型購物場所,Mitsui Outlet Park林口二館,660,1290,660,1290,660,1290,660,1290,660,1320,630,1320,630,1320,928021768,25.068502,121.3643482,林口區
1380,臺北大學運動中心三峽校區,新北市三峽區大學路151號(台北大學運動中心),學校、大型集會場所,本場館B1游泳池,6,22,6,22,6,22,6,22,6,22,6,22,6,22,22603181,24.9401521,121.3661445,三峽區
1381,新北市土城區衛生所,新北市土城區和平路26號,其他,衛生所內一樓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22812011*207,24.9728567,121.4431739,土城區
1382,新北市蘆洲區衛生所,新北市蘆洲區中央路58號,其他,1F門診處,480,1050,480,1050,480,1050,480,1050,480,1050,NaN,NaN,NaN,NaN,02-77388000#1350,25.0841717,121.473383,蘆洲區
1383,亞東科技大學,新北市板橋區四川路二段58號,學校、大型集會場所,亞東科技大學有庠大樓圖書館2樓,0,1380,0,1380,0,1380,0,1380,0,1380,0,1380,0,1380,229003553,24.9959521,121.4524027,板橋區
1384,新北市政府社會局委託財團法人中華民國唐氏症基金會辦理新北市愛家發展中心,新北市泰山區明志路一段205號2樓之2,其他,行政大樓門口,510,1050,510,1050,510,1050,510,1050,510,1050,0,0,0,0,,25.0612873,121.4326629,泰山區
1385,法鼓山世界佛教教育園區,新北市金山區法鼓路555號,其他,第一棟大樓,540,960,540,960,540,960,540,960,540,960,540,960,540,960,,25.2223616,121.6367773,金山區
1386,法鼓山世界佛教教育園區,新北市金山區法鼓路555號,其他,第三棟大樓,540,960,540,960,540,960,540,960,540,960,540,960,540,960,02-29089899轉2371,25.2223616,121.6367773,金山區
1387,明志科技大學,新北市泰山區工專路84號,學校、大型集會場所,警衛室,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,983059368,25.042568,121.4220666,泰山區
1388,新北市政府警察局交通警察大隊新莊分隊,新北市新莊區福營路282號,其他,一樓值班大廳左側,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,975843086,25.0278553,121.423463,新莊區
1389,優達科技股份有限公司,新北市新莊區建國一路300號10樓,其他,優達科技股份有限公司10樓,540,1080,540,1080,540,1080,540,1080,540,1080,NaN,NaN,NaN,NaN,975843086,25.0244993,121.434423,新莊區
1390,優達科技股份有限公司,新北市新莊區建國一路300號10樓,其他,優達科技股份有限公司11樓,540,1080,540,1080,540,1080,540,1080,540,1080,NaN,NaN,NaN,NaN,0226632102#2340,25.0244993,121.434423,新莊區
1391,華梵大學,新北市石碇區華梵路1號,學校、大型集會場所,明月樓,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,26812764#828,24.977873,121.6910882,石碇區
1392,新北市板橋區沙崙國民小學,新北市板橋區篤行路二段132號,學校、大型集會場所,健康中心中心前門外柱子上,480,960,480,960,480,960,480,960,480,960,NaN,NaN,NaN,NaN,979690071,24.989644,121.4304958,板橋區
1393,世享勝業有限公司,新北市泰山區泰林路三段301巷21號,其他,現場,480,1080,480,1080,480,1080,480,1080,480,1080,NaN,NaN,NaN,NaN,29912391#112,25.0676888,121.4129318,泰山區
1394,新北市立新莊高級中學,新北市新莊區中平路135號,學校、大型集會場所,健康中心內,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,26102037#119,25.0483906,121.4438324,新莊區
1395,新北市八里區長坑國民小學,新北市八里區中華路三段236號,學校、大型集會場所,健康中心外走廊牆上,360,1080,360,1080,360,1080,360,1080,360,1080,360,960,360,960,958659903,25.1265548,121.3908002,八里區
1396,誠品生活新店,新北市新店區中興路三段70號B1-4F,大型購物場所,1F- A區電梯廳,660,1290,660,1290,660,1290,660,1290,660,1320,660,1320,660,1290,958659903,24.978061,121.546478,新店區
1397,誠品生活新店,新北市新店區中興路三段70號B1-4F,大型購物場所,4F- A區電梯廳,660,1290,660,1290,660,1290,660,1290,660,1320,660,1320,660,1290,958659903,24.978061,121.546478,新店區
1398,誠品生活新店,新北市新店區中興路三段70號B1-4F,大型購物場所,B1F- A區電梯廳,660,1290,660,1290,660,1290,660,1290,660,1320,660,1320,660,1290,958659903,24.978061,121.546478,新店區
1399,誠品生活新店,新北市新店區中興路三段70號B1-4F,大型購物場所,3F 顧客服務中心,660,1290,660,1290,660,1290,660,1290,660,1320,660,1320,660,1290,920434968,24.978061,121.546478,新店區
1400,麗寶百貨廣場,新北市板橋區縣民大道二段3號,大型購物場所,一樓服務台,600,1320,600,1320,600,1320,600,1320,600,1320,600,1320,600,1320,972893785,25.0123547,121.4619601,板橋區
1401,PLUS SEGA 林口三井店,新北市林口區文化三路一段356號2樓,大型購物場所,櫃內門口處,660,1290,660,1290,660,1290,660,1290,660,1320,630,1320,630,1320,905532679,25.0704313,121.3650009,林口區
1402,大智通文化行銷股份有限公司(三峽DC),新北市三峽區中正路一段310號,其他,1樓打卡機旁,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,958533050,24.925297,121.371322,三峽區
1403,瓦城板橋店,新北市板橋區文化路一段65號,其他,瓦城板橋店,11,21,11,21,11,21,11,21,11,21,11,21,11,21,932335814,25.01382,121.4608556,板橋區
1404,1010湘 新北新店店,新北市新店區建國路257號,其他,1010湘 新北新店,11,21,11,21,11,21,11,21,11,21,11,21,11,21,921354385,24.9832603,121.5372447,新店區
1405,瓦城泰國料理 - 中和建一店,新北市中和區建一路179號,其他,瓦城中和建一店,690,1290,11,21,11,21,11,21,11,21,11,21,11,21,922565467,24.9986781,121.4883472,中和區
1406,瓦城永和店,新北市永和區永和路二段116號,其他,瓦城永和店,11,21,11,21,11,21,11,21,11,21,11,21,11,21,929112526,25.0118652,121.5153734,永和區
1407,瓦城三重店,新北市三重區正義北路95號1-2F,其他,瓦城三重店,11,21,11,21,11,21,11,21,11,21,11,21,11,21,22223512#2102,25.0652523,121.4971591,三重區
1408,台灣松下電腦股份有限公司,新北市中和區員山路579號3棟3樓,其他,實裝製造工區走廊,480,1030,480,1030,480,1030,480,1030,480,1030,NaN,NaN,NaN,NaN,22223512#2102,25.0081036,121.4792566,中和區
1409,台灣松下電腦股份有限公司,新北市中和區員山路579號3棟3樓,其他,製造區快樂廣場,480,1030,480,1030,480,1030,480,1030,480,1030,NaN,NaN,NaN,NaN,24974106#200,25.0081036,121.4792566,中和區
1410,新北市瑞芳地政事務所,新北市瑞芳區明燈路3段32號,其他,本所大廳,480,1050,480,1050,480,1050,480,1050,480,1050,NaN,NaN,NaN,NaN,02-86462111#8133,25.1079002,121.8079662,瑞芳區
1411,艾訊股份有限公司,新北市汐止區環河街100號,其他,一樓茶水間,510,1050,510,1050,510,1050,510,1050,510,1050,NaN,NaN,NaN,NaN,24972516轉404,25.0601535,121.6298842,汐止區
1412,新北市立瑞芳高級工業職業學校,新北市瑞芳區瑞芳街60號,學校、大型集會場所,健康中心外牆(建興樓1樓),420,1260,420,1260,420,1260,420,1260,420,1260,420,1080,420,1260,02-24986503-120,25.1106206,121.8032891,瑞芳區
1413,新北市金山區金美國民小學,新北市金山區忠孝一路111號,學校、大型集會場所,校門口警衛室內,480,930,480,930,480,930,480,930,480,930,540,930,540,930,912282853,25.2208189,121.6367549,金山區
1414,新北市板橋區大觀國民小學,新北市板橋區大觀路一段30號,學校、大型集會場所,健康中心門口,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,939218591,25.0085816,121.4494217,板橋區
1415,新北市淡水區水碓市民活動中心,新北市淡水區中山北路一段158號,其他,1樓銀髮族俱樂部,NaN,NaN,480,1260,480,1260,480,1260,480,1260,480,1260,480,1020,02-2620-2235,25.1780828,121.4442216,淡水區
1416,新北市淡水區中興市民活動中心,新北市淡水區水源街一段29號,其他,市民活動中心1樓銀髮族俱樂部,NaN,NaN,480,1260,480,1260,480,1260,480,1260,480,1260,NaN,NaN,02-2809-6853,25.1723331,121.4431949,淡水區
1417,新北市淡水區民生市民活動中心,新北市淡水區民生路27號,其他,1樓入口處,NaN,NaN,480,1260,480,1260,480,1260,480,1260,480,1260,NaN,NaN,02-2626-9570,25.1380129,121.4612388,淡水區
1418,新北市淡水區竿蓁市民活動中心,新北市淡水區中正東路一段3巷6號,其他,竿蓁市民活動中心,NaN,NaN,480,1260,480,1260,480,1260,480,1260,480,1260,NaN,NaN,922182678,25.1649472,121.4511697,淡水區
1419,新北市淡水區淡海市民活動中心,新北市淡水區淡海路111號,其他,市民活動中心1樓銀髮族俱樂部,NaN,NaN,480,1260,480,1260,480,1260,480,1260,480,1260,480,1020,928725271,25.1824642,121.4217782,淡水區
1420,新興市民活動中心,新北市淡水區大義街18號,其他,活動中心5樓,0,0,480,1260,480,1260,480,1260,480,1260,480,1260,0,0,24921111#211,25.1785031,121.4428883,淡水區
1421,中規開發股份有限公司（野柳海洋世界）,新北市萬里區野柳里港東路167-3號,觀光旅遊地區,B1海底探索館-魚隻分布圖旁,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,24921111#211,25.2052032,121.6912207,萬里區
1422,中規開發股份有限公司（野柳海洋世界）,新北市萬里區野柳里港東路167-3號,觀光旅遊地區,1樓大廳左側,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,931060206,25.2052032,121.6912207,萬里區
1423,湯城園區2號大樓,新北市三重區重新路5段609巷2號8樓之2,其他,1樓大廳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222453163,25.0455622,121.4683266,三重區
1424,美德耐雙和醫院商場,新北市中和區中正路291號B1,大型購物場所,雙和醫院B1美食街(葡吉包子專櫃旁),0,0,0,0,0,0,0,0,0,0,0,0,0,0,989246622,24.9931046,121.4936518,中和區
1425,新北市政府環境保護局(民族大樓一樓大廳),新北市板橋區民族路57號,其他,本局大廳,540,1020,540,1020,540,1020,540,1020,540,1020,NaN,NaN,NaN,NaN,02-2257-6167分機1215,25.0094874,121.4647214,板橋區
1426,致理科技大學,新北市板橋區文化路一段313號,學校、大型集會場所,誠信館1樓,330,1320,330,1320,330,1320,330,1320,330,1320,330,1260,330,1260,927557860,25.0216141,121.4639242,板橋區
1427,新北市政府環境保護局石門區清潔隊,新北市石門區中山路66號,其他,石門區清潔隊調度室,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,911550229,25.2912481,121.5677719,石門區
1428,新北市政府環境保護局五股區清潔隊,新北市五股區中興路2段83巷26之5號,其他,員工休息室左門,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89667817*137,25.0754989,121.4593798,五股區
1429,新北市板橋區信義國民小學,新北市板橋區四川路二段 245 巷 60 號,學校、大型集會場所,行政大樓學務處外走廊,360,1320,360,1320,360,1320,360,1320,360,1320,420,900,420,900,911406621,24.9914842,121.4520602,板橋區
1430,新北市淡海國小,新北市淡水區新市二路二段81號,學校、大型集會場所,本校操場旁走廊,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,570,870,570,870,0228577326-555,25.1952287,121.4291947,淡水區
1431,新北市立新北高級中學,新北市三重區三信路1號,學校、大型集會場所,學務處前走廊,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28091475*35,25.0877478,121.489273,三重區
1432,新北市淡水區竹圍國民小學,新北市淡水區中正東路二段145號,學校、大型集會場所,新北市淡水區竹圍國小,420,1050,420,1050,420,1050,420,1050,420,1050,480,960,480,960,02-26015310分機1329,25.1472378,121.4600797,淡水區
1433,醒吾學校財團法人醒吾科技大學,新北市林口區粉寮路一段101號,學校、大型集會場所,本校設計學院1樓大廳,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-26015310分機1329,25.0832782,121.3955724,林口區
1434,醒吾學校財團法人醒吾科技大學,新北市林口區粉寮路一段101號,學校、大型集會場所,體育館左側門邊,510,1300,510,1300,510,1300,510,1300,510,1300,0,0,0,0,02-26015310分機1329,25.0832782,121.3955724,林口區
1435,醒吾學校財團法人醒吾科技大學,新北市林口區粉寮路一段101號,學校、大型集會場所,本校學生宿舍1樓大廳,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,970118877,25.0832782,121.3955724,林口區
1436,金鶯花園社區,新北市鶯歌區尖山路266號,其他,社區大廳,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,222701588,24.9457379,121.3416972,鶯歌區
1437,新北市政府警察局土城分局廣福派出所,新北市土城區學府路一段103號,公眾服務單位設施,新北市土城區學府路一段103號進入大門左側底邊角落,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909333553,24.9877053,121.4560276,土城區
1438,弘聖車業,新北市三重區重陽路三段7-1號,其他,老闆辦公桌旁牆上,540,1260,540,1260,540,1260,540,1260,540,1260,540,1260,NaN,NaN,906681320,25.0664833,121.4891954,三重區
1439,新北市立五峰國民中學,新北市新店區中興路一段253號,學校、大型集會場所,新北市五峰國中,330,1110,330,1110,330,1110,330,1110,330,1110,360,1080,360,1110,02-85128366#7950,24.9667173,121.5440696,新店區
1440,宏匯廣場,新北市新莊區新北大道四段3號1樓,大型購物場所,宏匯廣場1樓服務台旁(新北大道側),660,1290,660,1290,660,1290,660,1290,660,1320,660,1320,660,1290,02-2257-6167分機1215,25.0596783,121.4495726,新莊區
